北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
65.8747300216,65.8747300216,59.6112311015
北方向のばらつきの平均[m],東方向のばらつきの平均[m],鉛直方向のばらつきの平均[m]
2.9127713092,2.9127713092,46.6043409472
北方向のばらつき[m],東方向のばらつき[m],鉛直方向のばらつき[m]
0.0001795600,0.0001795600,0.0028729600
0.0001440000,0.0001440000,0.0023040000
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001849600,0.0001849600,0.0029593600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0004000000,0.0004000000,0.0064000000
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001440000,0.0001440000,0.0023040000
0.0001537600,0.0001537600,0.0024601600
0.0001440000,0.0001440000,0.0023040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001795600,0.0001795600,0.0028729600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0002073600,0.0002073600,0.0033177600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0002073600,0.0002073600,0.0033177600
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001742400,0.0001742400,0.0027878400
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001904400,0.0001904400,0.0030470400
0.0001690000,0.0001690000,0.0027040000
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001299600,0.0001299600,0.0020793600
0.0001299600,0.0001299600,0.0020793600
0.0001299600,0.0001299600,0.0020793600
0.0001299600,0.0001299600,0.0020793600
0.0001299600,0.0001299600,0.0020793600
0.0001299600,0.0001299600,0.0020793600
0.0001392400,0.0001392400,0.0022278400
0.0001488400,0.0001488400,0.0023814400
0.0001299600,0.0001299600,0.0020793600
0.0002131600,0.0002131600,0.0034105600
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002310400,0.0002310400,0.0036966400
0.0002310400,0.0002310400,0.0036966400
0.0002131600,0.0002131600,0.0034105600
0.0002433600,0.0002433600,0.0038937600
0.0002250000,0.0002250000,0.0036000000
0.0002433600,0.0002433600,0.0038937600
0.0002433600,0.0002433600,0.0038937600
0.0002433600,0.0002433600,0.0038937600
9.7344000000,9.7344000000,155.7504000000
0.0060840000,0.0060840000,0.0973440000
13.8384000000,13.8384000000,221.4144000000
0.0100000000,0.0100000000,0.1600000000
13.8384000000,13.8384000000,221.4144000000
12.6736000000,12.6736000000,202.7776000000
12.6736000000,12.6736000000,202.7776000000
9.2416000000,9.2416000000,147.8656000000
12.1104000000,12.1104000000,193.7664000000
9.9856000000,9.9856000000,159.7696000000
9.9856000000,9.9856000000,159.7696000000
9.9856000000,9.9856000000,159.7696000000
9.2416000000,9.2416000000,147.8656000000
8.7616000000,8.7616000000,140.1856000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.7616000000,8.7616000000,140.1856000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
0.0002250000,0.0002250000,0.0036000000
0.0002190400,0.0002190400,0.0035046400
0.0002190400,0.0002190400,0.0035046400
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
9.0000000000,9.0000000000,144.0000000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.7616000000,8.7616000000,140.1856000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002250000,0.0002250000,0.0036000000
0.0002190400,0.0002190400,0.0035046400
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002822400,0.0002822400,0.0045158400
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002131600,0.0002131600,0.0034105600
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0003027600,0.0003027600,0.0048441600
0.0003027600,0.0003027600,0.0048441600
0.0003027600,0.0003027600,0.0048441600
0.0002310400,0.0002310400,0.0036966400
0.0002190400,0.0002190400,0.0035046400
0.0003027600,0.0003027600,0.0048441600
0.0002131600,0.0002131600,0.0034105600
0.0002250000,0.0002250000,0.0036000000
0.0002958400,0.0002958400,0.0047334400
0.0003027600,0.0003027600,0.0048441600
0.0001440000,0.0001440000,0.0023040000
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001488400,0.0001488400,0.0023814400
0.0001537600,0.0001537600,0.0024601600
0.0001537600,0.0001537600,0.0024601600
0.0001488400,0.0001488400,0.0023814400
0.0001587600,0.0001587600,0.0025401600
0.0001440000,0.0001440000,0.0023040000
0.0001537600,0.0001537600,0.0024601600
0.0001440000,0.0001440000,0.0023040000
0.0001392400,0.0001392400,0.0022278400
6.3504000000,6.3504000000,101.6064000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.3824000000,5.3824000000,86.1184000000
5.7600000000,5.7600000000,92.1600000000
5.7600000000,5.7600000000,92.1600000000
6.1504000000,6.1504000000,98.4064000000
5.7600000000,5.7600000000,92.1600000000
5.7600000000,5.7600000000,92.1600000000
5.7600000000,5.7600000000,92.1600000000
0.0037210000,0.0037210000,0.0595360000
0.0037210000,0.0037210000,0.0595360000
0.0037210000,0.0037210000,0.0595360000
0.0034810000,0.0034810000,0.0556960000
0.0040960000,0.0040960000,0.0655360000
0.0040960000,0.0040960000,0.0655360000
0.0040960000,0.0040960000,0.0655360000
0.0047610000,0.0047610000,0.0761760000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0067240000,0.0067240000,0.1075840000
0.0054760000,0.0054760000,0.0876160000
10.2400000000,10.2400000000,163.8400000000
8.0656000000,8.0656000000,129.0496000000
6.9696000000,6.9696000000,111.5136000000
6.9696000000,6.9696000000,111.5136000000
6.9696000000,6.9696000000,111.5136000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
9.2416000000,9.2416000000,147.8656000000
12.9600000000,12.9600000000,207.3600000000
8.5264000000,8.5264000000,136.4224000000
8.5264000000,8.5264000000,136.4224000000
8.7616000000,8.7616000000,140.1856000000
7.1824000000,7.1824000000,114.9184000000
6.3504000000,6.3504000000,101.6064000000
5.5696000000,5.5696000000,89.1136000000
6.5536000000,6.5536000000,104.8576000000
6.3504000000,6.3504000000,101.6064000000
6.1504000000,6.1504000000,98.4064000000
6.3504000000,6.3504000000,101.6064000000
6.5536000000,6.5536000000,104.8576000000
6.3504000000,6.3504000000,101.6064000000
9.0000000000,9.0000000000,144.0000000000
9.2416000000,9.2416000000,147.8656000000
9.2416000000,9.2416000000,147.8656000000
9.2416000000,9.2416000000,147.8656000000
9.2416000000,9.2416000000,147.8656000000
9.0000000000,9.0000000000,144.0000000000
0.0057760000,0.0057760000,0.0924160000
0.0040960000,0.0040960000,0.0655360000
0.0044890000,0.0044890000,0.0718240000
6.7600000000,6.7600000000,108.1600000000
6.9696000000,6.9696000000,111.5136000000
7.8400000000,7.8400000000,125.4400000000
0.0059290000,0.0059290000,0.0948640000
0.0054760000,0.0054760000,0.0876160000
13.5424000000,13.5424000000,216.6784000000
16.9744000000,16.9744000000,271.5904000000
0.0096040000,0.0096040000,0.1536640000
0.0065610000,0.0065610000,0.1049760000
15.0544000000,15.0544000000,240.8704000000
17.3056000000,17.3056000000,276.8896000000
16.0000000000,16.0000000000,256.0000000000
17.6400000000,17.6400000000,282.2400000000
17.9776000000,17.9776000000,287.6416000000
16.3216000000,16.3216000000,261.1456000000
12.9600000000,12.9600000000,207.3600000000
8.7616000000,8.7616000000,140.1856000000
12.3904000000,12.3904000000,198.2464000000
11.2896000000,11.2896000000,180.6336000000
9.9856000000,9.9856000000,159.7696000000
9.7344000000,9.7344000000,155.7504000000
8.7616000000,8.7616000000,140.1856000000
9.0000000000,9.0000000000,144.0000000000
0.0050410000,0.0050410000,0.0806560000
7.8400000000,7.8400000000,125.4400000000
10.7584000000,10.7584000000,172.1344000000
12.3904000000,12.3904000000,198.2464000000
0.0056250000,0.0056250000,0.0900000000
8.2944000000,8.2944000000,132.7104000000
7.8400000000,7.8400000000,125.4400000000
12.1104000000,12.1104000000,193.7664000000
12.9600000000,12.9600000000,207.3600000000
16.0000000000,16.0000000000,256.0000000000
12.6736000000,12.6736000000,202.7776000000
11.2896000000,11.2896000000,180.6336000000
9.7344000000,9.7344000000,155.7504000000
6.9696000000,6.9696000000,111.5136000000
9.0000000000,9.0000000000,144.0000000000
7.3984000000,7.3984000000,118.3744000000
12.1104000000,12.1104000000,193.7664000000
10.7584000000,10.7584000000,172.1344000000
8.7616000000,8.7616000000,140.1856000000
10.4976000000,10.4976000000,167.9616000000
7.6176000000,7.6176000000,121.8816000000
16.0000000000,16.0000000000,256.0000000000
0.0057760000,0.0057760000,0.0924160000
13.2496000000,13.2496000000,211.9936000000
9.4864000000,9.4864000000,151.7824000000
0.0110250000,0.0110250000,0.1764000000
0.0073960000,0.0073960000,0.1183360000
0.0079210000,0.0079210000,0.1267360000
11.2896000000,11.2896000000,180.6336000000
13.8384000000,13.8384000000,221.4144000000
13.2496000000,13.2496000000,211.9936000000
10.4976000000,10.4976000000,167.9616000000
10.2400000000,10.2400000000,163.8400000000
0.0064000000,0.0064000000,0.1024000000
6.9696000000,6.9696000000,111.5136000000
6.9696000000,6.9696000000,111.5136000000
9.4864000000,9.4864000000,151.7824000000
10.2400000000,10.2400000000,163.8400000000
9.4864000000,9.4864000000,151.7824000000
5.7600000000,5.7600000000,92.1600000000
7.3984000000,7.3984000000,118.3744000000
6.3504000000,6.3504000000,101.6064000000
5.7600000000,5.7600000000,92.1600000000
7.3984000000,7.3984000000,118.3744000000
5.3824000000,5.3824000000,86.1184000000
5.7600000000,5.7600000000,92.1600000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
6.5536000000,6.5536000000,104.8576000000
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001440000,0.0001440000,0.0023040000
0.0001638400,0.0001638400,0.0026214400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0001638400,0.0001638400,0.0026214400
0.0002016400,0.0002016400,0.0032262400
0.0002016400,0.0002016400,0.0032262400
0.0001638400,0.0001638400,0.0026214400
0.0002016400,0.0002016400,0.0032262400
0.0001638400,0.0001638400,0.0026214400
0.0001849600,0.0001849600,0.0029593600
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001690000,0.0001690000,0.0027040000
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001690000,0.0001690000,0.0027040000
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001638400,0.0001638400,0.0026214400
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0034810000,0.0034810000,0.0556960000
0.0034810000,0.0034810000,0.0556960000
0.0034810000,0.0034810000,0.0556960000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.3824000000,5.3824000000,86.1184000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
5.5696000000,5.5696000000,89.1136000000
